temperature,visibility,traffic_density,vehicle_speed,risk_zone,label
30.481817488749886,5923,50,25,0,0
22.940823380544106,324,74,11,1,1
27.01201396659383,6491,74,52,0,0
20.982375015700505,6425,49,40,0,0
14.964553916594483,667,27,89,0,1
17.483042373195648,1666,45,56,1,0
13.692977624042038,1534,40,42,0,0
33.907435131654346,7458,63,94,0,2
33.1254587588203,1488,72,26,0,0
43.271223005295546,5139,10,108,0,2
35.538744477653445,780,61,63,1,1
11.8216043564646,511,66,63,1,1
40.948581087513396,1585,18,60,0,0
40.1936307031004,605,95,61,0,1
25.51621122704445,5837,99,16,0,0
30.505206768477255,5939,83,63,0,1
44.16274163653816,712,65,102,0,2
28.630652734685818,444,56,20,0,0
41.68626399316314,1058,12,71,1,1
12.906356523356525,135,11,39,1,2
16.6868154048039,6067,63,91,1,2
25.426423020446123,2488,46,66,0,0
30.466488291805664,506,65,55,1,1
38.567974815198006,586,40,89,0,1
44.58917403001154,8106,21,79,0,1
23.609802376594075,552,67,75,1,2
11.659547264902972,1640,76,64,1,1
38.04100261533637,265,35,116,1,2
31.153325167898284,8585,87,116,1,2
16.949000060387057,546,21,67,1,1
27.318995981749705,2001,99,19,0,0
35.98085859368035,9630,25,13,1,0
36.96441254740253,8097,62,122,0,2
27.48664441995667,329,81,83,0,2
20.682508554510072,1086,58,82,1,1
44.08099037134727,1178,58,71,1,1
33.217691383477245,723,16,118,0,2
24.288313177120454,205,24,52,1,2
19.816212847162834,2063,45,51,0,0
35.58860440512467,2162,81,33,1,1
18.476420595781867,560,83,14,0,1
16.009849614079087,275,24,108,0,2
28.54418611367246,6486,71,77,1,1
20.149558742544965,9181,27,108,1,2
32.01168007232653,587,55,115,1,2
14.127853620598172,1134,70,129,1,2
32.92293865985626,1718,52,86,0,1
19.91537847991958,452,53,110,0,2
10.008502705207945,1747,75,105,1,2
14.442762018596174,678,64,54,1,1
42.676538224228295,5581,95,68,0,1
40.35741236903752,1275,88,129,0,2
18.17631612126829,938,48,74,0,1
37.24301665909219,713,14,72,0,1
31.3000057610891,505,66,84,1,2
43.98166490074543,5949,24,99,0,2
23.07619808369207,5774,25,76,0,1
33.85112143810099,1390,66,58,1,1
12.22375028483715,578,91,124,0,2
23.868657138574207,6161,34,86,1,1
43.73361814158632,5224,31,41,0,0
28.86433060575422,1584,40,121,0,2
20.07578261671956,1816,43,59,0,0
14.209483709501239,114,96,96,0,2
34.623491906353564,149,25,67,0,2
32.56996152004044,1624,79,61,1,1
23.087854976132114,1463,68,32,0,0
43.2829473153042,1333,24,124,0,2
10.77709845457476,622,91,39,1,1
20.630334807113904,761,22,79,0,1
42.23743202048535,770,33,128,1,2
21.232740341180413,2800,22,80,0,1
18.828849184930963,431,74,120,0,2
28.697714347593656,8272,45,39,0,0
38.83306124721882,197,58,46,0,2
13.610136630742637,1545,91,57,0,1
43.005724837600766,7767,57,41,0,0
37.82755084134074,7551,52,79,0,1
16.34375894430432,5845,15,44,1,0
34.920278641935695,1058,90,105,1,2
23.4735552923145,926,77,85,0,1
24.080313732671154,2443,23,77,0,1
37.41515323536032,995,39,41,0,0
43.697468279325626,469,93,68,0,1
14.432955549651787,622,17,127,1,2
24.722058290758678,688,63,44,0,1
26.832956282950622,6353,75,121,0,2
23.170913593424917,320,13,25,0,0
22.711619330067876,646,83,128,0,2
11.829403364655878,6589,93,124,1,2
33.99385171969182,558,69,88,0,2
25.267504599201587,7079,62,114,1,2
16.817783092537436,707,83,61,0,1
38.56117258057239,2885,24,75,0,1
38.089626185306976,2726,10,15,0,0
27.023706983111282,5309,31,23,1,0
20.445773140171617,508,24,114,0,2
32.33324540287583,2161,83,38,0,0
20.085324752209107,437,93,115,0,2
18.26027756132992,690,31,35,0,0
35.56801289092144,681,59,27,1,1
11.411383390233274,1004,57,120,0,2
13.316896486210789,2388,82,13,0,0
10.237586090825642,1292,60,110,0,2
15.353011526639914,9557,26,66,0,0
12.41465030486608,1361,92,128,1,2
44.85308287229715,1970,60,62,0,0
20.108348948393136,166,46,111,0,2
15.224380443423655,7634,58,34,1,0
18.43486902985713,7311,68,56,0,0
42.76439500390471,701,19,61,1,1
28.205607805853848,1937,39,102,1,2
22.768633370774992,1104,94,43,0,0
40.56870102682268,8083,30,25,0,0
23.824659469216137,1093,43,110,0,2
21.725299948519353,2540,82,103,0,2
17.254888289240746,470,59,96,0,2
23.2228888368294,1827,85,45,1,1
21.08395246059241,2029,56,37,1,0
33.70563857543493,2018,94,74,0,1
20.13539466347545,656,93,81,1,2
30.20199112478965,636,15,62,0,1
12.306225776119044,303,59,51,0,1
16.695120484378002,8459,72,88,0,1
24.259184506397204,529,21,107,0,2
42.79322388680434,6465,50,28,1,0
23.20381950004934,1972,40,53,0,0
33.2425942419942,5893,11,39,0,0
18.928052784748935,8945,25,83,0,1
14.44617515906311,5194,10,53,0,0
12.048781002801753,9251,13,126,1,2
20.6894724489963,209,56,36,1,2
15.518135937891778,2200,74,93,0,2
16.090365680564346,7108,61,98,0,2
36.62657579354325,9063,56,82,0,1
10.554332483070597,1136,86,113,0,2
29.523354400740203,8890,59,43,0,0
23.281148320771266,896,54,94,0,2
27.72924999679915,9083,51,33,1,0
29.6990583025111,1788,93,65,0,1
20.967869306004737,1366,65,16,0,0
20.328810106449986,1286,80,77,0,1
35.6690647267217,383,66,60,0,1
40.494694584240506,266,42,17,0,2
16.740357136048477,2228,37,65,0,0
13.416656618730213,1723,53,86,0,1
41.42285322372091,678,65,67,0,1
22.246341227658952,1018,53,94,0,2
29.296108673198496,647,93,108,0,2
22.58401005820012,882,82,78,1,2
14.403081772111797,2896,43,125,1,2
30.62660757317048,546,23,17,1,1
28.37992981193704,786,77,75,0,1
17.1047745716919,1846,38,33,0,0
25.815416562829725,2054,88,51,0,1
37.8931626405476,8261,26,63,0,0
30.664913608776196,371,92,25,1,1
13.392106447344819,398,18,13,0,0
29.180752403019728,1398,36,68,1,0
34.59584047513554,8964,58,103,1,2
37.7446192023263,1148,88,55,1,1
32.01911525219934,9376,46,103,1,2
15.343035758927432,561,37,108,0,2
34.85606433065563,386,59,115,0,2
33.70696461285307,752,64,22,0,0
10.854940902922163,769,13,46,0,0
24.41116836565851,300,94,63,0,1
21.653258643683067,6511,28,58,0,0
33.429422248877515,594,46,122,1,2
17.564753430882227,1797,13,84,0,1
30.680517304099048,430,46,67,1,1
41.96220866349603,1870,60,28,0,0
37.923083027301274,1261,41,27,1,0
42.25102076757857,231,54,69,0,2
44.24770884264415,1820,21,26,0,0
10.373454445215696,434,50,20,0,0
31.795944673211714,413,65,24,1,1
24.449378921561724,564,89,81,0,2
40.09490716172926,8161,23,117,1,2
18.81351457031961,1546,63,102,0,2
44.336032119027664,1745,72,26,0,0
31.479778934031156,1790,74,99,0,2
37.77380907800908,1868,67,129,1,2
12.995984348796892,1198,30,14,0,0
16.421025966560276,2795,13,70,1,0
36.54412855619711,910,82,13,0,1
10.769528271376327,862,55,65,0,0
38.5907295062824,676,95,97,0,2
10.488215654216901,295,21,84,0,2
32.99915936714457,6209,39,103,0,2
22.778287208113206,985,69,113,1,2
31.40231984517197,976,80,57,1,1
34.361099244618984,9230,90,57,0,1
21.986632671520645,1522,74,44,0,0
13.778685683879244,1071,23,117,0,2
12.437605371189298,5800,53,129,1,2
30.612760789689176,622,35,118,1,2
28.222937380693903,1231,25,42,0,0
35.97703531923963,5805,16,109,0,2
27.8407428501378,6846,41,30,1,0
24.78560265108077,513,98,111,0,2
23.933051238268078,650,25,14,1,1
10.925641590918362,530,87,73,0,2
21.744502059383002,8986,98,78,0,1
44.1607055133573,888,71,30,0,0
40.574445167948106,1410,39,98,0,2
21.52823234619762,691,80,83,1,2
30.572839177323026,1932,21,92,0,2
39.65538609374229,1997,76,41,0,0
25.444601786252402,2416,55,27,1,0
10.628525231255283,184,92,67,0,2
12.607866163652403,2300,52,107,0,2
27.863745247204733,571,64,121,0,2
43.93037814865574,722,54,88,0,1
34.262333977660376,2907,69,33,0,0
12.482066700349934,410,80,14,0,1
16.627630652715197,409,89,62,0,1
36.99631001258975,1428,41,127,0,2
39.45039159846857,8070,17,105,0,2
31.61931051660068,523,86,82,0,2
32.554810937043584,9347,71,64,0,0
10.991810763418462,1996,84,14,0,0
38.998559085352795,1445,29,78,0,1
37.589632285979036,1116,27,50,0,0
19.06623004361715,425,15,114,0,2
34.80368519879274,517,93,107,1,2
17.51991122487493,7718,38,16,0,0
11.411555636802955,175,13,99,0,2
17.039778990663205,1956,80,10,1,0
16.25201068640048,2904,52,61,1,0
21.82117988571965,339,93,107,1,2
24.645732401141032,656,43,35,0,0
27.798861202419776,676,80,105,0,2
26.686385642791485,2493,42,72,0,1
19.47361120878513,417,24,21,0,0
11.020973400092606,6121,95,79,0,1
31.178556778300273,7831,49,93,1,2
23.851069044657404,404,98,28,0,1
20.45352550856424,6766,14,89,0,1
40.34293649906793,8038,87,13,0,0
36.13601577293559,703,59,105,1,2
40.021794193035475,447,75,91,0,2
27.324397814936134,346,98,14,1,1
14.582593824437211,6546,63,63,1,1
34.367750264244535,1986,89,123,1,2
17.212582297801134,862,55,79,1,1
25.443038418210087,1016,89,66,0,1
12.275027613211098,9399,20,87,1,1
38.88579408480439,1280,58,61,0,0
14.40792243666252,1298,32,122,0,2
41.60841274672584,723,64,27,0,0
40.2480710791545,490,14,73,0,1
26.260396755373613,184,73,126,0,2
36.05288715063968,795,44,19,0,0
31.680577583635365,497,78,32,0,1
38.107647481821076,581,63,129,1,2
25.11317852750692,2301,12,124,0,2
37.50329694855225,1149,15,91,0,2
26.18598859728018,2539,96,77,0,1
42.93380257449778,244,65,61,0,2
27.023023528880167,1284,11,105,0,2
26.191674517680532,307,91,56,1,2
37.477515154722944,5445,47,79,0,1
38.755219211629324,913,65,35,0,0
29.407119001240975,2325,14,79,1,1
16.29292347232764,2488,55,108,0,2
26.371538083515283,1044,20,114,0,2
43.88253760183874,8716,74,52,1,1
36.35451675637148,1427,19,78,0,1
38.39069113576963,1365,50,72,0,1
11.148892458673405,1454,53,87,0,1
26.375081192195598,9798,99,75,0,1
32.63173967801444,9005,42,127,0,2
39.05114392698262,1055,65,124,1,2
11.724577875397001,691,21,113,0,2
39.83536099746556,7717,11,72,0,1
29.19403278596691,168,10,22,0,2
16.9059889701621,9389,74,60,1,1
21.1039325757395,1966,42,14,1,0
19.867534311304627,394,95,56,1,2
28.580066200096653,357,85,45,0,1
11.808998796889615,1892,45,45,1,0
15.548765547497323,362,30,59,1,1
38.444256518152386,507,93,65,0,1
14.641139676138387,693,45,28,1,1
18.168869431034445,840,35,29,1,0
25.867971196145504,1233,56,31,1,0
28.099231083966565,5979,10,40,1,0
36.72636678649555,589,47,114,1,2
25.656634933316575,955,23,120,1,2
37.64526173624385,2517,99,71,0,1
31.64212074659101,397,55,53,1,1
13.958490879833786,272,51,77,0,2
15.471600343749351,738,16,76,1,1
25.29618039074198,604,64,110,1,2
23.891128758116388,711,65,98,1,2
36.02404943730531,682,85,58,1,2
30.325799892907316,1857,72,110,0,2
23.584657835078726,695,33,68,0,1
15.976609920763497,1300,92,13,0,0
17.93929858139233,349,82,126,0,2
30.142535646417066,1932,13,48,0,0
24.820358171492735,1229,51,16,0,0
28.02246281012352,881,79,80,0,1
15.973710235578178,291,37,58,0,2
33.201718832059804,265,49,98,0,2
39.83885592995885,9107,60,24,1,0
19.02788273754152,1514,38,16,0,0
27.20299790411393,748,51,56,0,0
44.143456515731565,687,78,125,1,2
21.663460919275465,1599,14,77,0,1
30.82662207233164,9337,50,107,0,2
13.156849507008552,421,70,127,0,2
31.21052508678051,629,64,54,1,1
13.137112065661627,557,37,117,0,2
43.573240236333774,2613,50,115,1,2
35.04819282253089,6092,18,28,0,0
37.585592584749726,1138,38,56,0,0
34.643652627007285,1625,87,122,0,2
30.6405162626763,1701,47,62,0,0
25.746947337992687,1473,71,111,1,2
40.043068291637184,1010,63,36,0,0
43.4892483640072,8477,61,14,1,0
27.466266051642847,1919,43,126,0,2
42.60372672043417,1202,46,69,0,0
30.41665184959811,1126,58,86,0,1
28.84344654137516,607,51,71,1,2
25.906895653437484,734,23,68,0,0
17.325071653554197,9335,91,119,0,2
10.13018812863207,745,42,70,0,0
18.452717939962145,358,96,65,0,1
27.840311006124782,8978,26,87,0,1
23.29859832909134,1949,84,103,0,2
25.696982980092184,823,41,56,1,1
44.32268768474174,108,88,57,0,2
22.259532973426467,614,77,19,1,1
25.826402877603776,755,48,41,0,0
14.673044297348685,1076,19,74,0,1
11.678520635294568,6361,96,33,1,1
37.13933301073731,6813,33,38,0,0
29.97391112751925,1112,67,116,0,2
36.624668211536324,2665,78,16,0,0
15.245197961029307,752,73,104,1,2
30.014006991394183,9687,28,26,0,0
18.877486601948142,232,17,103,1,2
17.982163591500697,7539,80,34,0,0
10.403410491854483,1014,49,101,0,2
14.561925324917517,837,22,45,0,0
20.824383902489338,1314,36,70,1,0
14.090756620682868,8335,91,80,1,2
44.50504541438281,6492,97,44,0,0
20.802142698338272,6075,11,129,0,2
14.561338134581487,8226,25,93,0,2
16.96788094897852,2924,23,87,0,1
30.569612991951676,2761,26,123,0,2
12.241523335267598,8557,69,59,1,1
40.185194554940495,867,79,65,0,1
43.652488773300156,585,26,103,1,2
18.636159723358332,654,54,129,0,2
25.753334400680078,1550,47,74,0,1
10.774705786032397,6325,73,111,1,2
32.42485786545275,5032,15,50,0,0
24.487412031840613,226,69,34,0,2
19.452046313554447,1813,58,43,1,0
17.239298871581298,706,30,17,0,0
32.890807718056614,1095,32,65,0,0
24.567596086131005,449,85,93,0,2
16.28807511604692,8692,66,39,0,0
34.118817852038845,1203,73,77,0,1
29.77752990628428,2967,38,30,0,0
40.05352192253237,561,36,100,0,2
14.111656460677253,992,15,19,0,0
37.49833106805596,1232,30,96,1,2
33.57308753860407,769,80,42,0,0
14.025382788983425,300,50,84,0,1
34.318725545510226,7871,89,114,0,2
25.454155110794062,690,14,92,1,2
43.07446749445451,8562,24,84,0,1
14.956397271626475,713,30,13,0,0
32.49916867855083,735,67,32,0,0
23.369301591203108,7189,13,78,1,1
43.48851347068072,637,78,62,0,1
21.549121335159676,1043,16,122,0,2
43.67650683221301,771,44,123,0,2
41.55200478852622,1872,45,14,0,0
19.46341323587297,331,24,27,1,1
38.12396218892497,2990,11,26,1,0
44.84614706312271,1906,66,67,0,0
18.84320507599488,812,14,76,1,1
25.28720092631619,700,80,116,0,2
28.20632577983659,502,95,122,1,2
20.32258975313525,452,41,81,0,1
10.534269387611042,1466,81,65,0,1
17.704523546913435,236,50,49,1,2
19.867790951961545,7096,51,96,1,2
25.52598954613655,271,84,96,1,2
15.988586744469066,6179,74,11,1,0
40.56390248420854,1520,49,112,0,2
34.671889645596764,6964,92,30,0,0
12.98201671458817,2304,47,61,0,0
32.7532357898976,1114,51,33,0,0
32.87797667419672,1344,46,62,0,0
43.467741077526966,549,65,47,0,1
10.105730497465643,2722,80,29,0,0
18.677635743203254,1784,64,59,0,0
42.47270177813604,9870,98,48,0,0
42.6246870389399,1745,63,69,0,0
35.22052467797231,1304,31,123,0,2
36.8017162366639,5415,36,100,1,2
13.201903527537649,1777,56,117,0,2
27.985654217238178,1750,47,48,0,0
18.105404695114977,678,48,80,0,1
16.342631526476605,1938,24,42,1,0
38.36061546931664,662,75,38,0,1
14.72633478381916,987,70,83,1,2
26.402807294873483,742,69,19,0,0
42.850238385511155,480,17,85,0,1
16.504121944786988,2246,53,76,0,1
44.22976983083821,8303,52,12,1,0
44.800079501637065,705,15,86,0,1
29.446600413884102,492,93,118,0,2
15.954995906200526,8055,36,40,0,0
21.063671077931346,354,54,36,0,0
24.85724914367873,5085,32,79,1,1
20.8263478525378,594,90,36,0,1
19.82224529567805,345,22,108,0,2
44.02803982257252,135,77,120,0,2
15.367768959551096,309,93,18,0,1
35.666476805090184,1550,73,126,0,2
10.01436013037112,690,34,15,0,0
30.86639342908319,8722,95,15,0,0
42.058005138391835,5031,61,113,1,2
20.077693293262666,759,57,35,0,0
16.493409134020173,545,70,52,1,1
32.80879282074494,871,26,28,1,0
34.94104925544376,1786,49,25,0,0
34.081068163319344,1391,84,114,0,2
21.176090800748092,116,98,32,1,2
18.82708407557658,1900,78,84,1,1
43.45715799867155,9280,94,89,0,1
42.31548278944753,1086,35,38,0,0
26.00608134624871,2040,89,47,0,0
39.61678531540307,893,65,68,0,1
25.83132171720036,9048,49,122,1,2
24.853615632537863,1378,94,57,0,1
15.486703165975314,1685,77,29,1,0
24.92421197721905,588,17,30,0,0
28.809592850993244,2551,82,37,0,0
10.787651460004026,1503,54,59,0,0
25.543955181139225,1342,26,42,0,0
37.34746764383201,230,50,123,1,2
33.80161197309944,2728,86,49,0,0
32.23049461023773,2923,18,99,1,2
41.83443999530209,744,79,63,1,1
10.631120343883051,978,33,19,0,0
29.496665516728196,2324,82,43,0,0
37.55720969433975,6341,20,82,1,1
28.946738394544354,1149,44,129,0,2
21.33634434031327,771,38,45,1,0
14.768769778219225,5793,17,84,0,1
41.064707513566695,1519,26,83,0,1
26.476683733566105,953,80,119,1,2
40.73403189449955,2595,21,16,1,0
30.50482428516089,2211,88,124,1,2
33.596724081525025,446,59,111,0,2
38.14914040324575,8541,33,25,1,0
33.07044406100471,393,46,60,0,1
23.93191942376282,8974,87,99,0,2
27.977168437502783,2910,20,105,1,2
38.10659336365579,1812,90,70,0,1
23.077760373054446,1547,68,40,0,0
23.5842509868974,1861,64,124,0,2
13.34915406203004,549,36,41,0,0
42.01045523276117,1181,76,54,1,1
13.18627102309046,1418,69,85,0,1
32.68732121069945,318,11,36,1,1
24.46180675809792,9476,77,31,1,0
24.196678658940485,9748,27,24,0,0
33.78431428004394,2259,29,17,0,0
12.348280642045754,1602,94,77,0,1
30.779702403300213,6900,72,125,1,2
37.02111250903242,1382,87,17,0,0
38.987446526030794,541,81,96,1,2
15.968563628782135,693,11,126,0,2
41.40966675273608,7297,99,25,0,0
32.96511321466048,1771,92,57,0,1
40.8649180287239,1086,51,43,0,0
26.984825098856938,113,37,95,1,2
28.971167078402072,1026,38,122,1,2
42.16633969600349,1461,78,96,0,2
41.49683401741351,6102,37,66,0,0
25.68563056791507,733,69,14,0,0
19.60444210724886,744,99,110,0,2
23.760965209749244,5476,14,53,0,0
23.57175149854124,7784,24,80,0,1
20.04034062439779,739,82,46,0,1
19.40028615165383,463,41,99,0,2
40.137202776790176,500,61,37,1,1
12.445167223963159,1465,99,77,0,1
33.71639137348579,1028,46,122,0,2
16.04870180097583,1332,24,105,0,2
22.057706268792213,5383,50,47,1,0
12.15400619471929,5866,13,55,0,0
19.449077289941172,1162,62,82,0,1
36.89473748910348,367,93,109,1,2
40.97553635915405,733,36,35,0,0
17.753450316582846,8948,30,84,0,1
26.224174374062265,6345,69,93,0,2
26.461341677802224,2537,95,62,1,1
40.575135701590696,8489,73,72,0,1
36.69796685065319,8620,80,121,0,2
27.957702642881745,5989,56,72,0,1
33.47615201651207,1145,63,121,0,2
39.657426886827835,9678,40,121,0,2
10.333863390894074,1028,26,47,0,0
24.1011510867517,2427,59,24,0,0
41.75351085469775,2313,16,108,0,2
35.910956079538295,1417,92,18,0,0
28.99944810169261,8175,37,106,0,2
28.53755844622967,1656,19,84,0,1
22.171953416155322,820,36,31,0,0
28.21821867745301,1383,22,79,0,1
32.93841198122087,375,75,65,0,1
24.64270634500776,222,95,46,1,2
34.99536012372609,9562,93,66,1,1
40.1431279541135,447,69,69,1,1
15.413969686470141,1960,52,123,0,2
25.804145798609856,1906,78,94,0,2
24.28070319497784,8010,72,21,1,0
34.061268141740484,131,79,16,0,2
18.745361284027528,9269,74,75,0,1
32.408782023329664,2386,76,112,1,2
40.71212346060208,2016,63,50,0,0
24.634605992776795,636,45,33,0,0
41.8855494992727,7879,80,99,0,2
44.76073086267174,460,24,34,1,1
13.713221748178324,7862,84,71,1,2
18.156861579470053,824,27,93,1,2
43.26329130187326,5637,13,113,0,2
43.54146902684854,5284,97,114,0,2
13.419754638536547,286,20,115,0,2
10.524947513199784,1482,15,53,0,0
15.63850081397478,8609,60,11,1,0
44.86044741837869,2098,67,51,0,0
16.29998658137404,5084,69,108,0,2
27.58916623527081,1037,27,42,0,0
39.69462042506788,9068,88,26,0,0
10.714056374087221,988,76,72,0,1
31.15711437904608,8118,26,31,0,0
19.69589071043685,377,43,10,0,0
40.18172207539061,1787,39,110,0,2
19.92114022424277,8436,28,103,0,2
34.036450209866814,5703,18,119,1,2
33.59768713565889,9269,49,79,0,1
17.7522742100874,5724,53,114,0,2
11.217971995392254,5090,68,63,0,0
24.323735082488906,2269,34,23,0,0
20.12176031880544,776,80,109,1,2
38.3142212364798,1846,62,106,1,2
38.01274659593709,7227,57,111,0,2
25.99583832674189,726,80,112,0,2
31.227927886312663,408,93,62,0,1
31.14908305954238,1200,62,15,0,0
38.95053519496682,2874,58,99,1,2
24.875084494311913,2256,52,73,0,1
19.640633792667817,550,28,97,0,2
19.27622213491916,784,75,42,0,0
28.766729774877145,980,43,81,0,1
25.720187095627438,2410,90,53,0,1
25.404226984472764,677,97,116,1,2
13.189806868139753,1791,82,43,0,0
35.151130924156845,770,63,43,1,1
17.480784079366874,737,10,33,0,0
16.893377057305248,6782,64,11,1,0
24.44654120970877,7551,24,17,0,0
17.97224195662305,2819,94,126,0,2
30.43503935578054,558,24,34,0,0
23.0012168767065,337,32,103,0,2
25.711910290747653,9502,75,41,0,0
28.80092625614101,403,55,65,0,1
17.12374328686317,702,18,103,0,2
15.451306800293542,1962,75,16,0,0
40.814766600576164,6253,75,57,1,1
25.180329599099736,766,27,97,0,2
24.423276337138873,602,26,63,0,1
11.246425259549452,1426,81,72,0,1
27.429170590558762,2498,43,82,1,1
29.395940256385003,6442,78,89,1,1
29.559430483413326,663,73,11,0,1
34.74609092630095,7401,53,44,1,0
16.211864224685414,228,38,107,1,2
18.82780969807166,1087,71,31,0,0
38.375566283064444,8775,25,92,0,2
43.15097158951879,354,87,73,0,2
14.757646157856222,664,61,68,0,1
27.417734407682637,580,11,58,0,1
17.49616884588554,2144,70,61,0,0
12.102560892424385,721,13,30,0,0
21.39261683441474,1160,61,21,0,0
15.029066881447445,407,50,20,1,1
34.84765757019862,8913,61,125,0,2
28.680389478500555,1291,40,63,0,0
15.034206484660881,380,35,92,1,2
10.323455594193003,2511,36,79,0,1
38.285496715847444,328,60,115,0,2
16.166804215748662,214,57,23,0,2
31.21758247772681,846,20,42,1,0
21.792266957686095,7862,17,120,0,2
30.492007841026247,771,21,111,1,2
21.04787694438134,7686,54,86,1,1
13.042884624228897,2618,43,129,0,2
17.803250299521377,893,86,35,0,1
16.582049826767644,6837,81,23,0,0
24.980677335387533,909,56,118,0,2
33.0399324199155,7656,30,97,0,2
19.233212623122512,637,50,57,1,1
10.422447735521628,5175,84,74,0,1
28.16280774926649,9765,31,55,0,0
31.201582127564023,723,30,118,0,2
43.70046729006334,324,37,64,0,1
30.63147810826364,983,76,103,0,2
26.491039578234965,293,80,83,0,2
30.069056906419632,624,23,83,1,2
42.476522045170945,1018,88,101,0,2
38.99323509605762,611,82,77,1,2
21.30425566773328,1809,61,87,1,1
18.303902727999805,1229,52,21,0,0
19.192176432812577,1540,80,63,0,0
27.654736390032454,516,85,73,0,2
36.04173079300023,1493,28,111,0,2
27.612672251403673,5517,36,56,0,0
12.37287385398394,563,27,46,0,0
35.32532451539933,1140,22,83,0,1
38.20895450348338,1086,10,50,0,0
20.132425279190187,715,94,36,0,1
33.24440087491726,2873,43,51,0,0
24.930716536903766,651,22,129,0,2
41.1191774504605,1091,60,85,0,1
39.5828945356259,643,96,95,1,2
28.39011994083748,203,10,77,0,2
34.20269410347581,2861,96,38,1,1
40.91723953577364,446,37,45,0,0
27.350095352739643,2556,41,118,0,2
20.96377591710877,5649,81,66,0,1
36.37831482683534,860,64,87,1,2
17.70231891746421,969,35,21,0,0
23.598590180211474,564,23,54,1,1
40.30045329873778,8245,97,29,0,0
35.35478190942602,677,77,54,0,1
24.133385183662476,1193,72,32,0,0
17.51605758429251,261,91,71,1,2
22.45889367912828,227,23,95,1,2
19.943645222960157,2574,36,43,0,0
16.163125078034888,1407,50,30,1,0
36.01665197479798,1739,12,60,1,0
18.822446039756002,268,68,18,0,2
25.89586145587173,8666,32,83,0,1
23.505080639263817,117,27,122,0,2
44.37270825224708,2334,83,19,0,0
23.68822854518772,8112,85,61,1,1
12.799386897886418,6995,50,54,0,0
13.143901340022941,5871,17,61,1,0
30.67638024735727,2565,41,39,1,0
30.977724310839296,7236,90,73,1,2
24.656564666892926,299,50,106,0,2
25.11452923092104,455,54,11,0,0
11.887640399430492,579,87,58,0,1
28.07912786362418,408,18,105,1,2
27.66588163831231,1792,99,54,0,1
15.234226149493058,1293,57,26,0,0
13.634378513882465,6647,33,37,0,0
14.325037170982167,2125,96,54,0,1
13.535988627194047,346,53,26,0,0
31.339786843786595,2603,67,124,0,2
16.87689283410215,8924,75,68,0,0
18.80005532656122,688,27,23,1,1
16.075025045300393,8505,89,125,0,2
43.52423565569761,8220,38,19,1,0
39.911611210314234,9832,84,107,0,2
18.06731930730323,1203,11,87,1,1
21.46482028727441,1909,87,90,1,2
17.3462494806749,1139,77,110,1,2
27.21565858112883,881,48,95,0,2
10.686368636598877,817,82,27,1,1
33.497880311387846,5533,50,44,0,0
28.31053524361746,572,80,57,0,1
41.45236249053862,906,90,67,0,1
15.753743951494496,2454,96,124,0,2
38.14382361213961,7033,84,27,0,0
37.71863550633505,6341,31,61,0,0
14.451341622591041,2121,91,39,1,1
23.949572845044464,868,58,46,0,0
15.955342440058091,1947,37,49,0,0
18.91521751601421,764,25,15,0,0
19.21361611906905,2364,77,88,0,1
29.468273790902046,2700,71,44,0,0
24.399382611616293,1928,45,35,0,0
43.170648140220685,772,31,114,1,2
14.42295496814518,462,20,100,1,2
44.07922471975696,1883,94,39,0,0
18.07235240749924,1955,89,84,0,1
37.05058777336485,640,51,125,0,2
21.86394741604875,616,64,33,0,1
15.007848839605987,2939,82,64,0,1
40.0261214836184,7287,44,87,0,1
20.81013147327621,9601,66,96,0,2
33.059939147939474,728,43,18,0,0
29.82552897803193,6649,82,115,0,2
26.5114708286806,2527,86,71,1,2
27.35368154269887,326,79,120,1,2
35.62832699323006,1633,13,27,1,0
13.07205199432042,1198,55,126,1,2
33.38632316852668,5155,20,60,0,0
41.35342354895025,9308,70,112,1,2
12.022586895695245,479,44,28,0,0
14.922866873178336,2640,78,78,1,1
35.082117784571096,1161,66,126,1,2
25.304857688561615,144,20,91,0,2
24.124201728479093,892,21,42,0,0
14.793832209048254,1026,52,117,0,2
27.736951425122584,2266,28,47,0,0
14.429085891873203,841,86,22,1,1
26.681715970868915,241,77,58,1,2
36.72653546365798,1859,87,82,0,1
19.039252526050724,2467,68,99,0,2
26.827515886290456,8743,11,62,0,0
44.72055892888925,265,17,10,1,2
34.0327648173913,5627,31,21,1,0
39.44748699568195,152,86,33,0,2
24.5196662296191,5142,30,10,0,0
36.87513230940493,332,94,77,1,2
11.417821052946264,1670,38,16,0,0
14.301891388978575,1920,95,125,1,2
17.107470752202175,867,99,101,0,2
24.068317361532685,392,84,110,0,2
39.60107074140171,669,84,128,0,2
22.119311777577565,108,92,125,0,2
32.9117417730412,431,46,78,0,1
34.82600031812192,2432,87,48,0,0
30.51638239309195,8262,38,41,1,0
22.503468885954767,203,92,58,1,2
30.19686695997405,2794,46,40,0,0
21.979295747641117,2967,30,117,0,2
12.935580849320424,363,97,88,0,2
44.748139236510504,901,99,12,0,1
14.45138587713788,1819,21,122,0,2
12.532193434262007,6068,57,119,1,2
40.748576222250456,2461,92,56,1,1
20.56421313125133,9365,56,120,0,2
32.76039409257277,767,24,24,1,0
21.51520053817815,1816,76,60,1,1
